246
spfhge znjxik tkhxxm gigjqj bdpkvq yeqtkc gzwgdg wibqql hhzbsm ovitkt amdewi beihtt smpkhq zntjiw
3 13 12 14 8 7 5 2 6 9 11 1 4 10
3 15 1 -1 -1 {1}
2 15 0 -1 -1 {0}
7 14 X 3 2 {0, 1}
4 14 X 2 1 {0, -1}
11 13 X 6 4 {0, 1, -1}
41 11 X 6 11 {0, 1, -1}
124 8 X 28 41 {0, 1, -1}
51 10 X 6 41 {0, 1, -1}
102 9 X 41 51 {0, 1, -1}
128 8 X 28 102 {0, 1, -1}
178 7 X 124 128 {0, 1, -1}
112 8 X 3 6 {1, -1}
208 6 X 178 112 {0, 1, -1}
121 8 X 28 3 {0, 1}
113 8 X 3 38 {0, 1}
136 8 X 59 3 {0, 1}
167 7 X 113 136 {0, 1}
190 6 X 121 167 {0, 1}
229 5 X 208 190 {0, 1, -1}
15 12 X 2 10 {0, 1}
31 11 X 3 15 {0, 1}
13 12 X 2 3 {0, 1}
14 12 X 2 8 {0, 1}
42 11 X 13 14 {0, 1}
129 8 X 31 42 {0, 1}
179 7 X 129 135 {0, 1}
70 10 X 37 36 {0, 1}
100 9 X 37 70 {0, 1}
53 10 X 22 3 {0, 1}
103 9 X 44 53 {0, 1}
154 8 X 100 103 {0, 1}
180 7 X 129 154 {0, 1}
209 6 X 179 180 {0, 1}
30 11 X 3 14 {0, 1}
78 9 X 3 30 {0, 1}
130 8 X 31 78 {0, 1}
80 9 X 3 33 {0, 1}
131 8 X 31 80 {0, 1}
181 7 X 130 131 {0, 1}
88 9 X 13 42 {0, 1}
132 8 X 31 88 {0, 1}
29 11 X 3 13 {0, 1}
61 10 X 31 29 {0, 1}
98 9 X 31 61 {0, 1}
83 9 X 3 63 {0, 1}
153 8 X 98 83 {0, 1}
182 7 X 132 153 {0, 1}
210 6 X 181 182 {0, 1}
230 5 X 209 210 {0, 1}
239 4 X 229 230 {0, 1, -1}
241 3 X 236 239 {0, 1, -1}
244 2 X 240 241 {0, 1, -1}
96 9 X 28 47 {0, 1}
92 9 X 26 45 {0, 1}
150 8 X 96 92 {0, 1}
177 7 X 122 150 {0, 1}
207 6 X 177 3 {0, 1}
18 12 X 3 10 {0, 1}
34 11 X 3 18 {0, 1}
64 10 X 34 28 {0, 1}
72 10 X 39 26 {0, 1}
138 8 X 64 72 {0, 1}
185 7 X 138 122 {0, 1}
60 10 X 28 40 {0, 1}
97 9 X 28 60 {0, 1}
58 10 X 26 36 {0, 1}
94 9 X 26 58 {0, 1}
151 8 X 97 94 {0, 1}
162 7 X 3 151 {0, 1}
213 6 X 185 162 {0, 1}
228 5 X 207 213 {0, 1}
95 9 X 26 67 {0, 1}
126 8 X 28 95 {0, 1}
175 7 X 122 126 {0, 1}
203 6 X 175 3 {0, 1}
224 5 X 203 213 {0, 1}
238 4 X 228 224 {0, 1}
125 8 X 28 92 {0, 1}
174 7 X 122 125 {0, 1}
202 6 X 174 3 {0, 1}
223 5 X 202 3 {0, 1}
204 6 X 175 177 {0, 1}
84 9 X 3 64 {0, 1}
86 9 X 3 72 {0, 1}
147 8 X 84 86 {0, 1}
77 9 X 3 28 {0, 1}
76 9 X 3 26 {0, 1}
145 8 X 77 76 {0, 1}
189 7 X 147 145 {0, 1}
216 6 X 189 145 {0, 1}
225 5 X 204 216 {0, 1}
235 4 X 223 225 {0, 1}
243 3 X 238 235 {0, 1}
12 12 X 1 3 {1, -1}
206 6 X 176 12 {0, 1, -1}
186 7 X 138 123 {0, 1}
99 9 X 33 63 {0, 1}
152 8 X 97 99 {0, 1}
163 7 X 3 152 {0, 1}
214 6 X 186 163 {0, 1}
227 5 X 206 214 {0, 1, -1}
118 8 X 26 8 {0, 1}
54 10 X 22 23 {0, 1}
91 9 X 23 54 {0, 1}
120 8 X 26 91 {0, 1}
172 7 X 118 120 {0, 1}
87 9 X 12 3 {1, -1}
200 6 X 172 87 {0, 1, -1}
56 10 X 23 8 {0, 1}
140 8 X 72 56 {0, 1}
119 8 X 26 17 {0, 1}
187 7 X 140 119 {0, 1}
52 10 X 17 3 {0, 1}
89 9 X 17 52 {0, 1}
149 8 X 94 89 {0, 1}
161 7 X 3 149 {0, 1}
215 6 X 187 161 {0, 1}
222 5 X 200 215 {0, 1, -1}
237 4 X 227 222 {0, 1, -1}
115 8 X 6 41 {0, 1, -1}
116 8 X 6 102 {0, 1, -1}
169 7 X 115 116 {0, 1, -1}
198 6 X 169 6 {0, 1, -1}
220 5 X 198 3 {0, 1, -1}
25 11 X 3 2 {0, 1}
117 8 X 25 2 {0, 1}
170 7 X 117 120 {0, 1}
48 10 X 3 36 {0, 1}
93 9 X 26 48 {0, 1}
49 10 X 3 38 {0, 1}
90 9 X 23 49 {0, 1}
148 8 X 93 90 {0, 1}
171 7 X 117 148 {0, 1}
199 6 X 170 171 {0, 1}
19 12 X 5 2 {0, 1}
35 11 X 3 19 {0, 1}
65 10 X 35 25 {0, 1}
85 9 X 3 65 {0, 1}
75 9 X 3 25 {0, 1}
16 12 X 3 2 {0, 1}
32 11 X 3 16 {0, 1}
79 9 X 3 32 {0, 1}
144 8 X 75 79 {0, 1}
166 7 X 85 144 {0, 1}
57 10 X 25 29 {0, 1}
81 9 X 3 57 {0, 1}
62 10 X 32 3 {0, 1}
82 9 X 3 62 {0, 1}
146 8 X 81 82 {0, 1}
165 7 X 75 146 {0, 1}
197 6 X 166 165 {0, 1}
221 5 X 199 197 {0, 1}
234 4 X 220 221 {0, 1, -1}
242 3 X 237 234 {0, 1, -1}
245 2 X 243 242 {0, 1, -1}
246 1 X 244 245 {0, 1, -1}
