473
aphjsp nsywcp edrtve ixozrb hawwwl ejzjyk awtfzs gttkpu ilnulh ybwive laslhx sdyovr zlwbog bosgix uvmmka vkuoij bctfvb amxgks
7 11 1 8 2 9 14 18 3 4 6 10 13 16 17 12 15 5
3 19 1 -1 -1 {1}
2 19 0 -1 -1 {0}
6 18 X 3 2 {0, 1}
187 13 X 92 91 {0, 1}
260 12 X 187 91 {0, 1}
356 10 X 309 260 {0, 1}
390 9 X 350 356 {0, 1}
422 8 X 395 390 {0, 1}
441 7 X 422 3 {0, 1}
454 6 X 441 3 {0, 1}
462 5 X 453 454 {0, 1}
465 4 X 460 462 {0, 1}
469 3 X 465 3 {0, 1}
210 12 X 3 137 {0, 1}
216 12 X 3 151 {0, 1}
287 11 X 210 216 {0, 1}
133 13 X 3 22 {0, 1}
208 12 X 3 133 {0, 1}
80 14 X 22 2 {0, 1}
139 13 X 3 80 {0, 1}
212 12 X 3 139 {0, 1}
285 11 X 208 212 {0, 1}
342 10 X 287 285 {0, 1}
215 12 X 3 150 {0, 1}
81 14 X 22 3 {0, 1}
140 13 X 3 81 {0, 1}
213 12 X 3 140 {0, 1}
321 10 X 215 213 {0, 1}
388 9 X 342 321 {0, 1}
418 8 X 388 3 {0, 1}
18 16 X 3 5 {0, 1}
51 15 X 18 3 {0, 1}
136 13 X 3 51 {0, 1}
229 12 X 136 137 {0, 1}
38 15 X 5 3 {0, 1}
101 14 X 51 38 {0, 1}
146 13 X 3 101 {0, 1}
234 12 X 146 151 {0, 1}
298 11 X 229 234 {0, 1}
100 14 X 51 3 {0, 1}
145 13 X 3 100 {0, 1}
233 12 X 145 150 {0, 1}
232 12 X 145 3 {0, 1}
299 11 X 233 232 {0, 1}
349 10 X 299 233 {0, 1}
375 9 X 298 349 {0, 1}
419 8 X 388 375 {0, 1}
439 7 X 418 419 {0, 1}
211 12 X 3 138 {0, 1}
288 11 X 211 216 {0, 1}
217 12 X 3 153 {0, 1}
290 11 X 217 215 {0, 1}
372 9 X 288 290 {0, 1}
404 8 X 372 3 {0, 1}
134 13 X 3 34 {0, 1}
209 12 X 3 134 {0, 1}
286 11 X 209 212 {0, 1}
343 10 X 288 286 {0, 1}
89 14 X 34 3 {0, 1}
141 13 X 3 89 {0, 1}
214 12 X 3 141 {0, 1}
289 11 X 214 213 {0, 1}
344 10 X 290 289 {0, 1}
389 9 X 343 344 {0, 1}
420 8 X 389 3 {0, 1}
431 7 X 404 420 {0, 1}
452 6 X 439 431 {0, 1}
323 10 X 269 285 {0, 1}
319 10 X 150 213 {0, 1}
381 9 X 323 319 {0, 1}
410 8 X 381 3 {0, 1}
324 10 X 269 298 {0, 1}
333 10 X 277 233 {0, 1}
382 9 X 324 333 {0, 1}
411 8 X 381 382 {0, 1}
435 7 X 410 411 {0, 1}
327 10 X 270 288 {0, 1}
336 10 X 278 290 {0, 1}
385 9 X 327 336 {0, 1}
414 8 X 385 3 {0, 1}
326 10 X 270 286 {0, 1}
335 10 X 278 289 {0, 1}
384 9 X 326 335 {0, 1}
413 8 X 384 3 {0, 1}
437 7 X 414 413 {0, 1}
450 6 X 435 437 {0, 1}
461 5 X 452 450 {0, 1}
82 14 X 22 24 {0, 1}
175 13 X 87 82 {0, 1}
220 12 X 3 175 {0, 1}
181 13 X 88 80 {0, 1}
221 12 X 3 181 {0, 1}
292 11 X 220 221 {0, 1}
56 15 X 22 23 {0, 1}
107 14 X 56 3 {0, 1}
198 13 X 125 107 {0, 1}
224 12 X 3 198 {0, 1}
219 12 X 3 165 {0, 1}
295 11 X 224 219 {0, 1}
346 10 X 295 224 {0, 1}
374 9 X 292 346 {0, 1}
406 8 X 374 3 {0, 1}
79 14 X 21 3 {0, 1}
162 13 X 79 100 {0, 1}
161 13 X 70 55 {0, 1}
244 12 X 162 161 {0, 1}
194 13 X 120 106 {0, 1}
245 12 X 162 194 {0, 1}
305 11 X 244 245 {0, 1}
189 13 X 104 100 {0, 1}
193 13 X 120 105 {0, 1}
262 12 X 189 193 {0, 1}
223 12 X 3 192 {0, 1}
310 11 X 262 223 {0, 1}
357 10 X 310 262 {0, 1}
376 9 X 305 357 {0, 1}
407 8 X 374 376 {0, 1}
432 7 X 406 407 {0, 1}
156 13 X 21 34 {0, 1}
218 12 X 3 156 {0, 1}
291 11 X 218 221 {0, 1}
33 16 X 12 3 {0, 1}
76 15 X 34 33 {0, 1}
127 14 X 76 3 {0, 1}
190 13 X 104 127 {0, 1}
222 12 X 3 190 {0, 1}
293 11 X 222 219 {0, 1}
294 11 X 222 224 {0, 1}
345 10 X 293 294 {0, 1}
373 9 X 291 345 {0, 1}
163 13 X 79 104 {0, 1}
246 12 X 163 70 {0, 1}
247 12 X 163 195 {0, 1}
306 11 X 246 247 {0, 1}
226 12 X 104 120 {0, 1}
296 11 X 226 223 {0, 1}
347 10 X 296 226 {0, 1}
377 9 X 306 347 {0, 1}
405 8 X 373 377 {0, 1}
424 7 X 3 405 {0, 1}
447 6 X 432 424 {0, 1}
170 13 X 86 80 {0, 1}
253 12 X 170 181 {0, 1}
280 11 X 175 253 {0, 1}
338 10 X 280 292 {0, 1}
282 11 X 198 165 {0, 1}
340 10 X 282 224 {0, 1}
387 9 X 338 340 {0, 1}
416 8 X 387 3 {0, 1}
157 13 X 31 55 {0, 1}
241 12 X 157 161 {0, 1}
171 13 X 86 106 {0, 1}
254 12 X 171 194 {0, 1}
302 11 X 241 254 {0, 1}
351 10 X 302 305 {0, 1}
197 13 X 125 105 {0, 1}
263 12 X 197 193 {0, 1}
311 11 X 263 250 {0, 1}
358 10 X 311 262 {0, 1}
391 9 X 351 358 {0, 1}
417 8 X 387 391 {0, 1}
438 7 X 416 417 {0, 1}
279 11 X 156 253 {0, 1}
337 10 X 279 291 {0, 1}
281 11 X 190 165 {0, 1}
339 10 X 281 294 {0, 1}
386 9 X 337 339 {0, 1}
353 10 X 304 306 {0, 1}
167 13 X 85 118 {0, 1}
251 12 X 167 192 {0, 1}
315 11 X 267 251 {0, 1}
362 10 X 315 226 {0, 1}
393 9 X 353 362 {0, 1}
415 8 X 386 393 {0, 1}
425 7 X 3 415 {0, 1}
451 6 X 438 425 {0, 1}
459 5 X 447 451 {0, 1}
466 4 X 461 459 {0, 1}
1 19 -1 -1 -1 {-1}
35 15 X 1 3 {1, -1}
455 5 X 1 35 {1, -1}
470 3 X 466 455 {0, 1, -1}
472 2 X 469 470 {0, 1, -1}
17 16 X 3 2 {0, 1}
50 15 X 17 3 {0, 1}
99 14 X 50 3 {0, 1}
144 13 X 3 99 {0, 1}
20 16 X 3 9 {0, 1}
53 15 X 20 3 {0, 1}
103 14 X 53 3 {0, 1}
148 13 X 3 103 {0, 1}
317 10 X 144 148 {0, 1}
368 9 X 3 317 {0, 1}
231 12 X 144 3 {0, 1}
272 11 X 144 231 {0, 1}
329 10 X 272 148 {0, 1}
369 9 X 3 329 {0, 1}
402 8 X 368 369 {0, 1}
366 9 X 3 148 {0, 1}
235 12 X 148 3 {0, 1}
274 11 X 148 235 {0, 1}
331 10 X 274 148 {0, 1}
371 9 X 3 331 {0, 1}
400 8 X 366 371 {0, 1}
428 7 X 402 400 {0, 1}
19 16 X 3 8 {0, 1}
52 15 X 19 3 {0, 1}
102 14 X 52 3 {0, 1}
147 13 X 3 102 {0, 1}
273 11 X 147 144 {0, 1}
275 11 X 149 148 {0, 1}
330 10 X 273 275 {0, 1}
370 9 X 3 330 {0, 1}
403 8 X 370 3 {0, 1}
367 9 X 3 275 {0, 1}
401 8 X 367 3 {0, 1}
430 7 X 403 401 {0, 1}
446 6 X 428 430 {0, 1}
427 7 X 402 3 {0, 1}
429 7 X 403 3 {0, 1}
445 6 X 427 429 {0, 1}
458 5 X 446 445 {0, 1}
464 4 X 458 3 {0, 1}
468 3 X 464 3 {0, 1}
13 16 X 1 2 {0, -1}
45 15 X 13 1 {0, -1}
96 14 X 45 1 {0, -1}
130 13 X 1 96 {0, -1}
206 12 X 1 130 {0, -1}
77 14 X 13 1 {0, -1}
128 13 X 1 77 {0, -1}
204 12 X 1 128 {0, -1}
320 10 X 206 204 {0, -1}
363 9 X 1 320 {0, -1}
4 18 X 2 1 {0, -1}
14 16 X 1 4 {0, -1}
46 15 X 14 1 {0, -1}
97 14 X 46 1 {0, -1}
131 13 X 1 97 {0, -1}
228 12 X 131 130 {0, -1}
227 12 X 131 1 {0, -1}
297 11 X 228 227 {0, -1}
348 10 X 297 228 {0, -1}
365 9 X 1 348 {0, -1}
398 8 X 363 365 {0, -1}
423 7 X 1 398 {0, -1}
396 8 X 1 3 {1, -1}
7 17 X 2 4 {0, -1}
15 16 X 1 7 {0, -1}
47 15 X 15 1 {0, -1}
98 14 X 47 1 {0, -1}
132 13 X 1 98 {0, -1}
207 12 X 1 132 {0, -1}
284 11 X 207 206 {0, -1}
78 14 X 15 1 {0, -1}
129 13 X 1 78 {0, -1}
205 12 X 1 129 {0, -1}
283 11 X 205 204 {0, -1}
341 10 X 284 283 {0, -1}
364 9 X 1 341 {0, -1}
399 8 X 364 3 {0, 1, -1}
426 7 X 396 399 {0, 1, -1}
444 6 X 423 426 {0, 1, -1}
442 6 X 1 396 {1, -1}
457 5 X 444 442 {0, 1, -1}
463 4 X 457 442 {0, 1, -1}
397 8 X 1 35 {1, -1}
443 6 X 1 397 {1, -1}
456 5 X 1 443 {1, -1}
467 3 X 463 456 {0, 1, -1}
471 2 X 468 467 {0, 1, -1}
473 1 X 472 471 {0, 1, -1}
