330
pkecfr yzrqjn wexggv rddfkk dxsvhv jhpqbp mizccv thsrtn iobjgp lwoduv shubqq reeqrq qoqkdu yfnzus fvxcda vxqhtg fcnewd qtoblf pjhswi cqujqh
17 9 1 4 7 3 8 10 6 13 15 16 19 2 5 11 12 14 18 20
3 21 1 -1 -1 {1}
4 21 2 -1 -1 {2}
66 15 X 4 3 {1, 2}
243 9 X 202 3 {0, 1}
276 8 X 243 66 {0, 1, 2}
56 16 X 30 33 {0, 1}
89 15 X 56 30 {0, 1}
131 13 X 89 100 {0, 1}
156 12 X 112 131 {0, 1}
163 11 X 3 156 {0, 1}
201 10 X 163 156 {0, 1}
145 12 X 3 131 {0, 1}
162 11 X 3 145 {0, 1}
200 10 X 162 145 {0, 1}
242 9 X 201 200 {0, 1}
275 8 X 242 66 {0, 1, 2}
292 7 X 276 275 {0, 1, 2}
307 6 X 291 292 {0, 1, 2}
320 5 X 309 307 {0, 1, 2}
325 4 X 318 320 {0, 1, 2}
326 3 X 321 325 {0, 1, 2}
1 21 -1 -1 -1 {-1}
65 15 X 4 1 {2, -1}
15 19 X 4 3 {1, 2}
11 19 X 1 3 {1, -1}
70 15 X 15 11 {1, 2, -1}
174 11 X 65 70 {1, 2, -1}
263 8 X 65 174 {1, 2, -1}
165 11 X 4 15 {1, 2}
256 8 X 4 165 {1, 2}
67 15 X 4 15 {1, 2}
167 11 X 4 67 {1, 2}
257 8 X 4 167 {1, 2}
301 6 X 256 257 {1, 2}
312 5 X 263 301 {1, 2, -1}
9 20 X 4 3 {1, 2}
16 19 X 4 9 {1, 2}
5 20 X 1 3 {1, -1}
12 19 X 1 5 {1, -1}
71 15 X 16 12 {1, 2, -1}
154 12 X 70 71 {1, 2, -1}
176 11 X 65 154 {1, 2, -1}
211 10 X 174 176 {1, 2, -1}
264 8 X 65 211 {1, 2, -1}
148 12 X 15 16 {1, 2}
170 11 X 4 148 {1, 2}
204 10 X 165 170 {1, 2}
259 8 X 4 204 {1, 2}
68 15 X 4 16 {1, 2}
153 12 X 67 68 {1, 2}
171 11 X 4 153 {1, 2}
206 10 X 167 171 {1, 2}
260 8 X 4 206 {1, 2}
303 6 X 259 260 {1, 2}
313 5 X 264 303 {1, 2, -1}
323 4 X 312 313 {1, 2, -1}
230 9 X 65 174 {1, 2, -1}
265 8 X 65 230 {1, 2, -1}
14 19 X 4 2 {0, 2}
25 18 X 14 4 {0, 2}
10 19 X 1 2 {0, -1}
23 18 X 10 1 {0, -1}
76 15 X 25 23 {0, 2, -1}
51 16 X 25 4 {0, 2}
49 16 X 23 1 {0, -1}
88 15 X 51 49 {0, 2, -1}
125 13 X 76 88 {0, 2, -1}
151 12 X 65 125 {0, 2, -1}
193 11 X 151 70 {0, 1, 2, -1}
225 10 X 193 174 {0, 1, 2, -1}
234 9 X 65 225 {0, 1, 2, -1}
268 8 X 65 234 {0, 1, 2, -1}
19 18 X 2 4 {0, 2}
17 18 X 2 1 {0, -1}
73 15 X 19 17 {0, 2, -1}
48 16 X 19 4 {0, 2}
46 16 X 17 1 {0, -1}
86 15 X 48 46 {0, 2, -1}
104 14 X 86 73 {0, 2, -1}
122 13 X 73 104 {0, 2, -1}
149 12 X 65 122 {0, 2, -1}
191 11 X 149 70 {0, 1, 2, -1}
222 10 X 191 174 {0, 1, 2, -1}
232 9 X 65 222 {0, 1, 2, -1}
267 8 X 65 232 {0, 1, 2, -1}
288 7 X 268 267 {0, 1, 2, -1}
304 6 X 265 288 {0, 1, 2, -1}
316 5 X 304 301 {0, 1, 2, -1}
175 11 X 65 71 {1, 2, -1}
210 10 X 174 175 {1, 2, -1}
231 9 X 65 210 {1, 2, -1}
266 8 X 65 231 {1, 2, -1}
39 17 X 4 25 {0, 2}
29 17 X 1 23 {0, -1}
82 15 X 39 29 {0, 2, -1}
64 16 X 39 4 {0, 2}
54 16 X 29 1 {0, -1}
95 15 X 64 54 {0, 2, -1}
129 13 X 82 95 {0, 2, -1}
37 17 X 4 14 {0, 2}
28 17 X 1 10 {0, -1}
81 15 X 37 28 {0, 2, -1}
62 16 X 37 4 {0, 2}
53 16 X 28 1 {0, -1}
93 15 X 62 53 {0, 2, -1}
128 13 X 81 93 {0, 2, -1}
182 11 X 129 128 {0, 2, -1}
215 10 X 182 128 {0, 2, -1}
249 9 X 215 65 {0, 2, -1}
226 10 X 193 175 {0, 1, 2, -1}
235 9 X 65 226 {0, 1, 2, -1}
282 8 X 249 235 {0, 1, 2, -1}
42 17 X 19 4 {0, 2}
40 17 X 17 1 {0, -1}
83 15 X 42 40 {0, 2, -1}
105 14 X 86 83 {0, 2, -1}
123 13 X 73 105 {0, 2, -1}
36 17 X 4 2 {0, 2}
26 17 X 1 2 {0, -1}
80 15 X 36 26 {0, 2, -1}
60 16 X 36 4 {0, 2}
52 16 X 26 1 {0, -1}
91 15 X 60 52 {0, 2, -1}
106 14 X 91 65 {0, 2, -1}
127 13 X 80 106 {0, 2, -1}
181 11 X 123 127 {0, 2, -1}
214 10 X 181 127 {0, 2, -1}
150 12 X 65 123 {0, 2, -1}
152 12 X 65 127 {0, 2, -1}
192 11 X 150 152 {0, 2, -1}
224 10 X 192 152 {0, 2, -1}
248 9 X 214 224 {0, 2, -1}
223 10 X 191 175 {0, 1, 2, -1}
233 9 X 65 223 {0, 1, 2, -1}
281 8 X 248 233 {0, 1, 2, -1}
295 7 X 282 281 {0, 1, 2, -1}
305 6 X 266 295 {0, 1, 2, -1}
166 11 X 4 16 {1, 2}
203 10 X 165 166 {1, 2}
258 8 X 4 203 {1, 2}
117 13 X 37 62 {0, 2}
63 16 X 37 39 {0, 2}
94 15 X 63 37 {0, 2}
134 13 X 94 62 {0, 2}
160 12 X 117 134 {0, 2}
173 11 X 4 160 {0, 2}
209 10 X 173 160 {0, 2}
245 9 X 209 4 {0, 2}
168 11 X 4 68 {1, 2}
205 10 X 167 168 {1, 2}
278 8 X 245 205 {0, 1, 2}
101 14 X 60 4 {0, 2}
116 13 X 36 101 {0, 2}
38 17 X 4 19 {0, 2}
61 16 X 36 38 {0, 2}
92 15 X 61 36 {0, 2}
133 13 X 92 101 {0, 2}
159 12 X 116 133 {0, 2}
172 11 X 4 159 {0, 2}
208 10 X 172 159 {0, 2}
147 12 X 4 133 {0, 2}
169 11 X 4 147 {0, 2}
207 10 X 169 147 {0, 2}
244 9 X 208 207 {0, 2}
277 8 X 244 205 {0, 1, 2}
293 7 X 278 277 {0, 1, 2}
302 6 X 258 293 {0, 1, 2}
317 5 X 305 302 {0, 1, 2, -1}
324 4 X 316 317 {0, 1, 2, -1}
327 3 X 323 324 {0, 1, 2, -1}
329 2 X 326 327 {0, 1, 2, -1}
8 20 X 3 4 {1, 2}
21 18 X 3 8 {1, 2}
6 20 X 3 1 {1, -1}
20 18 X 3 6 {1, -1}
74 15 X 21 20 {1, 2, -1}
269 8 X 74 65 {1, 2, -1}
261 8 X 21 4 {1, 2}
314 5 X 269 261 {1, 2, -1}
311 5 X 65 4 {2, -1}
27 17 X 1 4 {2, -1}
69 15 X 4 27 {2, -1}
262 8 X 65 69 {2, -1}
285 7 X 65 262 {2, -1}
300 6 X 65 285 {2, -1}
315 5 X 300 4 {2, -1}
322 4 X 311 315 {2, -1}
328 2 X 314 322 {1, 2, -1}
330 1 X 329 328 {0, 1, 2, -1}
