198
zpajrq hblxnh akxtrg mbencv jqspwk whebyd rbzfmp ziyxre jwzuew ijxfxv ducmoa qrwpvo oharra pswcvg dvntvp cfbcxi bstymu dgkvkj
7 9 3 4 16 8 18 2 11 13 14 1 6 10 17 12 15 5
3 19 1 -1 -1 {1}
2 19 0 -1 -1 {0}
14 15 X 2 3 {0, 1}
169 6 X 3 152 {0, 1}
131 8 X 3 98 {0, 1}
160 7 X 134 131 {0, 1}
172 6 X 3 160 {0, 1}
182 5 X 169 172 {0, 1}
188 4 X 180 182 {0, 1}
6 17 X 3 2 {0, 1}
10 16 X 3 6 {0, 1}
22 15 X 10 3 {0, 1}
28 14 X 6 22 {0, 1}
45 13 X 3 28 {0, 1}
63 12 X 3 45 {0, 1}
91 10 X 3 63 {0, 1}
105 9 X 3 91 {0, 1}
132 8 X 3 105 {0, 1}
150 7 X 3 132 {0, 1}
30 14 X 9 3 {0, 1}
47 13 X 3 30 {0, 1}
65 12 X 3 47 {0, 1}
93 10 X 3 65 {0, 1}
107 9 X 3 93 {0, 1}
64 12 X 3 46 {0, 1}
92 10 X 3 64 {0, 1}
106 9 X 3 92 {0, 1}
138 8 X 107 106 {0, 1}
155 7 X 3 138 {0, 1}
173 6 X 150 155 {0, 1}
78 10 X 3 43 {0, 1}
103 10 X 72 43 {0, 1}
111 9 X 78 103 {0, 1}
136 8 X 3 111 {0, 1}
154 7 X 3 136 {0, 1}
27 14 X 4 3 {0, 1}
44 13 X 3 27 {0, 1}
62 12 X 3 44 {0, 1}
90 10 X 3 62 {0, 1}
126 9 X 90 93 {0, 1}
54 13 X 3 40 {0, 1}
84 10 X 3 54 {0, 1}
79 10 X 3 46 {0, 1}
117 9 X 84 79 {0, 1}
146 8 X 126 117 {0, 1}
158 7 X 3 146 {0, 1}
174 6 X 154 158 {0, 1}
184 5 X 173 174 {0, 1}
68 12 X 3 54 {0, 1}
96 10 X 3 68 {0, 1}
108 9 X 3 96 {0, 1}
133 8 X 3 108 {0, 1}
151 7 X 3 133 {0, 1}
168 6 X 3 151 {0, 1}
130 8 X 3 96 {0, 1}
159 7 X 133 130 {0, 1}
171 6 X 3 159 {0, 1}
181 5 X 168 171 {0, 1}
189 4 X 184 181 {0, 1}
194 3 X 188 189 {0, 1}
5 17 X 2 3 {0, 1}
16 15 X 3 5 {0, 1}
34 14 X 16 3 {0, 1}
60 13 X 34 3 {0, 1}
71 12 X 3 60 {0, 1}
99 10 X 3 71 {0, 1}
110 9 X 3 99 {0, 1}
135 8 X 3 110 {0, 1}
153 7 X 3 135 {0, 1}
170 6 X 3 153 {0, 1}
183 5 X 170 3 {0, 1}
187 4 X 3 183 {0, 1}
193 3 X 187 3 {0, 1}
196 2 X 194 193 {0, 1}
198 1 X 197 196 {0, 1, -1}
